,Radius,Density,Uncertainty
100,0.7439939029223511,163932592.2986757,12151492.201987624
101,0.7542002855322871,188524627.33107254,13974375.118294628
102,0.7633562797661038,219410739.27484918,16263806.055558898
103,0.7728352676806132,115631467.68700938,8571174.640751591
104,0.7827852922643462,174432794.55834827,12929818.97696619
105,0.7927263943920964,155906671.79438478,11556571.39304943
106,0.8036806451704241,133919462.65558772,9926771.018107625
107,0.8140799558635701,152572926.4127222,11309457.744441481
108,0.8241464238025129,145011440.8842982,10748963.146352772
109,0.8351278410145667,106571785.78477083,7899626.338831464
110,0.847386776657284,117550799.02696514,8713444.945170434
111,0.8592090926998268,150991924.28037152,11192266.069417011
112,0.8692657920187777,150286036.583894,11139942.19215167
113,0.8799718194172823,111780406.54369235,8285714.996661204
114,0.8928883533016247,103181066.78984536,7648289.525033631
115,0.9054123736934503,117832996.6475168,8734362.824510165
116,0.9164638661786444,106718441.04136525,7910497.149705
117,0.9279467763763567,107555254.28651883,7972525.874319306
118,0.9397023075654223,117498904.74386229,8709598.284981573
119,0.9517476428244465,101569027.5933817,7528797.229752672
120,0.9643081534421056,94515995.21543336,7005991.686698388
121,0.976902583281348,84846666.56378147,6289253.361137532
122,0.9886216618590054,104869546.28104877,7773447.951938713
123,1.0000230744272105,96261684.2071244,7135390.763917767
124,1.0125694144777182,83517838.52153456,6190754.073309968
125,1.0253536241044414,92357094.51794094,6845963.320022846
126,1.038308317675834,83886741.90982139,6218099.011758126
127,1.052416898378336,76824603.87666224,5694618.512633567
128,1.0660559963161116,75267712.10410622,5579214.016381322
129,1.0799573316356446,59636791.43456125,4420573.089872914
130,1.09387373106006,83260955.1234475,6171712.608980606
131,1.107708119023548,67076028.25833767,4972006.0110833505
132,1.1219806525934959,74780691.17773555,5543113.6234941315
133,1.1356652755935195,62704880.70086555,4647994.997083246
134,1.1493542033500594,76684523.72032656,5684235.080617406
135,1.163870041191672,55655885.359323874,4125488.6990767405
136,1.1785542464414591,59181917.539352745,4386855.593473886
137,1.1918302951600115,61499922.199804716,4558677.530531613
138,1.2068450094996033,44302186.09303794,3283896.516805731
139,1.223726170851596,48954201.21235857,3628726.8196350844
140,1.2396919579254786,43715355.13322318,3240397.7120099044
141,1.2570574499671947,40211299.291271985,2980659.8121710382
142,1.2755029501426045,46446779.072509624,3442864.324860689
143,1.2943235378273472,37888086.690364555,2808451.836882929
144,1.313488306052193,39908187.67682741,2958191.6844631294
145,1.331754906492732,39496001.821777984,2927638.436123854
146,1.349577093777423,41875328.87650453,3104005.891466786
147,1.3680687745913982,34218858.66213756,2536470.560023227
148,1.3874896467067213,31824199.82032417,2358966.637010163
149,1.4063745163045143,36948784.38522688,2738826.1177007793
150,1.4257300858233943,27933604.56291967,2070576.5294145623
151,1.4467464303416524,29553499.949759964,2190651.164270346
152,1.4679627147858303,31413598.249366857,2328530.8236209545
153,1.4885304715191054,27616698.728998963,2047085.9061305982
154,1.5111803369132404,21963291.309470143,1628027.4674773444
155,1.535069053585306,24940091.9471399,1848682.6113282484
156,1.5586513954423107,21497146.965839382,1593474.5498591706
157,1.582089487459187,22033580.98271054,1633237.6847031221
158,1.6045903005547317,24175177.98780796,1791983.4163623145
159,1.627536327203583,22804018.483716518,1690346.311818199
160,1.6516200084656854,21190331.64634756,1570731.8852677236
161,1.6770290304638569,20181136.422434676,1495925.3582574164
162,1.7030774567534832,15629039.99116824,1158501.521352248
163,1.7300585709039447,17146616.345275946,1270991.7648985863
164,1.7590379495385777,14887923.06362386,1103566.2797414234
165,1.791536757261418,12734137.440734493,943917.0676212986
166,1.8233816504470144,15303808.335196732,1134393.7470777042
167,1.8543911670253175,12878911.847301476,954648.4606150779
168,1.8882186356390096,11423582.29762552,846772.2571936768
169,1.9233963474747426,10277945.864368906,761852.0348643243
170,1.9590033837815959,10671714.434213532,791040.1031963191
171,1.997375534215767,9589086.235458707,710790.3619438137
172,2.0395029536411755,8791820.975269211,651693.1290125039
173,2.079819189173051,8977628.736278616,665466.116600359
174,2.1208996437436456,8117734.392448844,601726.5071239026
175,2.17038060920593,6231781.069656951,461930.3459464801
176,2.229199591927676,4741339.615678348,351451.47501797834
177,2.2892243874169953,4823624.6202856,357550.8453616365
178,2.354420664249562,4094983.6121453308,303540.3804241134
179,2.435455877102039,3468092.776432611,257072.1400647974
180,2.5370212852417886,2471669.715399701,183212.3487551967
181,2.6639517682765046,1865764.761575964,138299.68545685458
182,2.810185564261258,1488428.1066877283,110329.63169814552
183,2.969989862422329,1242305.4124749862,92085.80380814709
184,3.1395689183854696,1051155.9717960812,77916.86457980808
185,3.3230479773876604,899629.6130972872,66684.9835956455
186,3.5226918819489503,695413.6255005322,51547.48746990884
187,3.7246902194376106,643153.7605822296,47673.72855395952
188,3.926468774529371,642425.3412200898,47619.734518516634
189,4.140994428538226,405824.30325577507,30081.698747281076
190,4.37126589672222,401309.22828586,29747.019123668757
191,4.598194804896499,398568.447876122,29543.858963085117
192,4.820627603085429,344919.5941679239,25567.141347999794
193,5.0612620628429035,242743.0131731683,17993.309263886767
194,5.317269018243614,225245.04023412132,16696.273215484467
195,5.579924624264332,207340.02868899144,15369.065458220803
196,5.878889652768935,167907.061910266,12446.099490355788
197,6.253179176540144,109685.98605792558,8130.46622127364
198,6.735850485153515,67981.70503412161,5039.139240199918
199,7.502419677373879,27666.363006033705,2050.7672672720455
200,9.07012871942498,6017.8897886629375,566.1154507827781
