Halo Number,DataPoints,Virial Radius,NFW Scale Density,NFW Scale Radius,NFW Scale Density Uncertainty,NFW Scale Radius Uncertainty,NFW ChiSquare,NFW P-Value,Einasto Scale Density,Einasto Scale Radius,Einasto Scale Density Uncertainty,Einasto Scale Radius Uncertainty,Einasto ChiSquare,Einasto P-Value
66893,51,4.940439778401705,41720707.206771195,0.5424360892343962,14217725.683458472,0.07529696932444811,94.00792625376448,8.128295457007012e-05,28153.223939053558,5.759147552861692,11594.903012282999,0.9731119848016243,114.3366795946485,2.454419593181592e-07
66895,52,4.700611227274102,54823634.24291066,0.45631087863171094,18368736.379455443,0.06166750861625881,65.69539941387228,0.03704191229425912,36668.01293234938,4.886788130790075,14140.057267696475,0.7636252250931361,77.48498427085865,0.003372417348044273
66896,52,4.706528592275283,90559655.18844818,0.37821933449738676,26958438.229668774,0.04478499226589878,51.09834722995684,0.3158409024595926,68218.81743494725,3.880534065641142,21329.57995081027,0.4785048607697311,58.26272054564871,0.1255739118960123
66897,53,4.308544579931743,69886989.82589594,0.40934507749935656,26943890.443441693,0.0634758389301812,91.72877559176293,0.00010301189453504367,54070.437581004866,4.124838067203077,22948.375130017503,0.700983853644477,104.0418742047252,3.3758834832104276e-06
66898,51,4.147353413057279,75633929.18648443,0.4210788040244197,32337203.614530593,0.07273213437855539,143.878377749854,1.6531143284814545e-11,57358.36573011468,4.258866144624617,27698.969860747155,0.8295247710074742,162.33922180650217,2.477001900445116e-14
66901,53,5.339660896552251,31812115.40206304,0.59568623003312,10247808.648559626,0.07832188289234003,81.14456441033695,0.0014544852258399576,21018.84101171216,6.383819589769202,8308.004597926629,1.0384707827171449,100.99153857880592,8.11101214225565e-06
66902,52,3.8753593726366655,40149316.38345526,0.5257052104920449,15668532.643253285,0.08499649255998833,103.22957411755701,6.46649159319456e-06,27673.171166740114,5.523462877202808,13121.614324691365,1.0971273055160196,121.5874241053633,2.59353543900309e-08
66907,51,3.392408646582781,70927579.01454228,0.40891287108782726,32512558.70298653,0.07675367877433686,133.29269262134864,3.4336509236772134e-10,54133.42422351038,4.110426268168935,28928.8969784806,0.9025852934661838,150.3287429749843,9.742891642474388e-13
66912,52,4.004620620660352,44366832.014398225,0.5298710982014484,15438453.380632093,0.07635991662193482,86.42844575200728,0.0004027279616402393,29104.788094429252,5.698421556058061,12501.607807803237,1.0270215370041378,105.03048335608375,2.531184117101598e-06
66914,54,4.161284091468765,351250569.5939887,0.23774914274242837,143535118.40291616,0.037678703316414826,142.19883564499358,2.578186483797692e-10,287051.31915170565,2.386073333949583,108770.81430300696,0.3420222916234074,144.77607859192588,1.1034824310612373e-10
66916,53,3.554190585098695,172106530.3285094,0.3262773950326903,73784239.38726713,0.05595156714937915,178.16015401251997,5.374935210207889e-16,141391.12500090085,3.202645577021917,65160.531430034156,0.5853797056843048,196.54779010829623,5.862347104827906e-19
66920,54,3.605044336902072,70991408.97994758,0.42612556399848434,28647564.75259413,0.07036778905788132,124.10723600388457,4.953883050570811e-08,49644.018531767986,4.441815085579423,23818.380785393732,0.8773187371699176,143.77654634575111,9.004964845943302e-11
66924,54,4.129153702567551,71099000.98565759,0.4216168606547546,23189970.1235783,0.05569564127861142,67.90724847000202,0.024593121809050343,49957.68028473836,4.412027488066041,19150.687872221966,0.6870143919804019,82.4637717726869,0.0010634446667430334
66927,54,3.777602411418952,119837581.19985567,0.3446886667897683,59914636.46574763,0.06883323125930664,195.81379642382862,3.860790035467263e-19,106895.10448661073,3.293084908973999,53963.10100170652,0.654263177714239,205.44165475302918,9.771309584025129e-21
66931,52,3.931009328753743,78720960.88341081,0.4342243687365968,28686881.840535384,0.06442208819800119,109.83385689470501,9.494821745737001e-07,56227.03141531806,4.495132006956947,24433.12729956822,0.7986236952198784,131.31013828957867,1.1303963227646875e-09
66933,53,4.329341213639111,98663469.03153452,0.40639320895226394,35231370.18261361,0.0582273544760309,121.46587302653332,6.995180011356965e-08,74035.97162657251,4.1383761923119895,29577.09172258072,0.6608965146739643,141.18776646110405,1.2448321072483e-10
66938,51,4.273031140668339,39915562.22238723,0.535330565746986,14740779.203893213,0.08137991340414771,93.11884765142534,4.88634775992517e-05,27751.424825589835,5.613339361356219,12382.489585595597,1.0404717451887624,111.16234629052995,2.5714908716479033e-07
66942,54,4.2039701626889325,90959671.77786574,0.3765305459342011,33940899.9333762,0.05625496756460632,96.15726391315121,6.63881209596137e-05,67410.57606109358,3.8510714903716825,28396.52639079983,0.6469012410684829,111.66226840881954,8.56174614708711e-07
66947,51,4.368927285260956,138231854.37096998,0.2978406302083446,58721789.05902319,0.04973079341723928,90.23451304513833,3.35375798759408e-05,116752.15214808605,2.923950338725969,49743.84373146914,0.4801347655757494,96.85151999632151,4.980968250742296e-06
66948,51,3.594454584057305,134004921.73655628,0.3317620455837935,58026273.24694922,0.05751163213408513,132.53700941277233,7.545515487892956e-10,109186.46266661146,3.271413316733063,50940.65380755793,0.6059342005216162,146.32812742516452,7.108332338306263e-12
66955,52,4.221218473052238,55430862.11237451,0.43233854821242673,29232334.74827895,0.09220951507443366,162.9092845989141,3.776155123024375e-16,45000.17166747566,4.2460234590866985,26821.833912070997,1.0178224945220256,178.81835764799527,8.31444449887888e-19
66956,53,3.2766933848993016,100397106.71155189,0.3643356012502921,45855527.98645874,0.06761772445790207,154.12796160376269,2.706559083945119e-12,79967.02228303943,3.6042013259850307,40815.56010013936,0.7457365504888257,170.76903614772152,7.787397734426896e-15
66957,50,4.580663847939421,43842153.370844185,0.5209110843280035,15045593.448688867,0.07300745475252188,86.72041109746094,0.0005222240738005873,32074.145229728616,5.360402494734113,12728.731832108395,0.8721145025406111,102.94180121601624,7.016965977234652e-06
66959,54,4.287327590822267,77289977.41187872,0.4148102569858491,29887462.783466823,0.06468261423121884,112.26017208106975,7.17304338495917e-07,54560.02166480087,4.319989713282787,24539.287486407044,0.7846255568684373,130.65779514189865,2.3489394126446933e-09
66960,54,3.698344585985803,110801771.61214003,0.3672917236089843,45277714.973903224,0.06046620323739838,135.30445753973424,1.4500501686148438e-09,83943.16626394626,3.720043503737867,38244.89211668181,0.6814689120179136,152.53211265013596,4.6797448143073246e-12
66965,51,3.520885099503853,146018614.14400867,0.3161777582490481,57749763.335404225,0.04998641580534881,101.96773598973697,9.240829863904294e-06,116253.21735122093,3.1525861731788174,49189.09020079547,0.5288652195393407,113.68777883641732,2.989070311959406e-07
66980,51,4.280857345041168,48334081.05736038,0.4868300519091007,19724071.740989786,0.08129403197738781,102.18289848543327,2.4621760183678524e-06,34797.489892621496,5.04023640599841,16600.886935750095,0.9887211690807205,117.28011570074077,2.312948549863368e-08
66981,54,3.182170105162492,686886477.4238061,0.16347873142784058,362088326.5501241,0.033140786447836995,163.4235480680842,3.131725845695139e-14,644891.9173935875,1.5813781241557325,285275.77933454816,0.25924829447526715,154.2815928252262,8.006546004166132e-13
66992,51,4.470556271031843,84052810.71436659,0.39212742447306126,30120290.909895767,0.05620052714688748,77.94650817540759,0.0016688577469333337,62942.31647865263,4.014421180762426,24679.687315804473,0.6261693822483397,89.30253940304458,9.394521376394937e-05
66999,51,5.096475756298844,84887166.27892374,0.4210533893112237,30212613.105456814,0.05967677889324399,107.44692977659426,7.96643034813134e-07,64083.467652313746,4.287958482016334,25259.262266734582,0.6674542267706659,125.14800177085482,3.0000012591433145e-09
67000,51,3.850728510985384,121985338.58285576,0.36150272607684536,50691709.252568804,0.06023774150725776,136.36359564093212,6.981625493617901e-11,98948.08793961637,3.57187429575757,44481.42035436946,0.638800287405886,152.0711904800182,2.851012456781123e-13
67004,53,4.395063969714328,25840692.258005764,0.6391509519884343,10414176.993512787,0.10745249684180357,132.55115003437496,2.1208512711786913e-09,16682.740733794944,6.8890370427598775,8396.925037225383,1.4709846226363579,155.91893356212236,8.150622045016563e-13
67006,54,4.417933661490618,80932017.55987239,0.37829733606221383,33897102.89828318,0.06323981977552208,106.42419410140573,1.6813469435579876e-06,61812.5972264557,3.829211281470516,28424.237239296963,0.6983503485654129,119.41576730558782,3.159026445784964e-08
67010,52,3.174296958023243,151869451.02908823,0.325914215656429,64293846.447234735,0.05567817440438162,136.86153047561908,3.068668035464076e-10,119025.13844287176,3.251957867105442,56359.96165254087,0.6192989721827756,154.0970151378345,8.541323103318687e-13
67013,51,4.539125761373461,39437045.2297359,0.48631317487920817,17520233.677477628,0.08787594104656418,108.17612474003704,2.5264214429303424e-07,28334.56606001384,5.022095232071077,14787.670648442705,1.0706081984403932,123.49784973520157,1.7908881306064077e-09
67019,52,4.1526269303319925,70932065.21981296,0.4456118567709444,25351204.705015972,0.06532499991045856,94.58844064052934,0.00010021609808105492,51123.854527240015,4.611731818833207,21420.486347477636,0.7969331663537272,111.31880112856894,9.475265345065293e-07
67020,53,4.968482597191164,37201666.374117754,0.5382211529765971,12159287.919390185,0.07157350996233235,67.97814776442318,0.03759559853476132,27593.152078470324,5.532802500045231,10245.465533862227,0.8380869175005909,78.87299092478,0.004352433869668141
67022,54,4.505606125078144,136345145.6142115,0.3458351636342204,45579503.80373364,0.045750264622726695,90.64443354451603,0.00027490746507355623,103911.10056725738,3.5215654109237042,36777.17149048913,0.48776830254880144,103.35145120625738,9.364320525174104e-06
67023,54,4.427940383899178,88033644.20836945,0.4301118327983978,30968804.139752112,0.06092046934881909,116.518400780001,4.884306634071212e-07,66832.6469680021,4.3709069563953715,25705.45604684188,0.6749429030432086,133.15129658129138,2.897314071419761e-09
67027,54,3.8212916361482696,50382198.938111804,0.47426423568076487,21977972.59072442,0.08493361673734372,141.60956426704655,1.8479733936359082e-10,37421.10046873982,4.822024263559036,19010.444291020933,1.0095980891792755,160.2122182670198,3.28050296846528e-13
67029,55,4.531284759671529,47138269.65994568,0.4982562430036036,14193093.34813071,0.06116701361833484,59.84996452045752,0.11722472659692149,31575.072674227384,5.3236719568074715,11470.516150363468,0.7943342857298918,74.49184322713677,0.008460148657783712
67042,54,2.8205532723283024,246988778.9020404,0.2534715019258371,123860733.36534946,0.05075582788434006,167.53021299176132,1.3363467462452594e-14,215672.35762332898,2.434005153700419,112704.01562302394,0.5007326896523151,178.3652613564352,2.6079200190553816e-16
67043,53,3.7689914596385146,156746123.35564736,0.33038691128292924,61263791.18640375,0.051557003428299504,131.82954001349316,2.6765176241682375e-09,124345.69667045974,3.295515255345964,52384.54130337415,0.5490621531733616,147.75947529137719,1.3582990421000015e-11
67045,51,4.081328678055012,170577656.68473482,0.280615893158632,76591013.1497775,0.04946379061479625,126.97338654430669,4.645323411496943e-09,143204.70433764783,2.75738975090225,64757.07497166549,0.4795160745176573,135.27162402196885,3.0445222253727735e-10
67055,51,4.203044777038551,88545061.39685616,0.38622206827638245,44320179.91878117,0.0774765868791561,199.13071856738094,1.250657274250611e-20,74669.08773372219,3.7464663550563926,40496.57428154892,0.8052910029773327,216.0427737433222,1.628340496251515e-23
67056,54,4.214098059465722,174600757.3677908,0.3100350679851501,78165553.45102188,0.05474559803210186,180.36767179022976,1.247773299722127e-16,149757.20752422654,3.014312506019103,67906.6576494402,0.5290350386076069,192.39574834727617,1.4053191417875096e-18
67059,52,5.024277823758355,186731614.56644177,0.28880434761307283,61777222.65693119,0.037231490101091023,72.15998366165671,0.010601983238787362,143784.2033535315,2.9470841628011106,47946.6218563371,0.37529038536173115,80.74466493716932,0.0015976834390480426
67062,52,3.146660078345146,134801788.5743822,0.29937634577494004,77422912.11089247,0.06880347512636892,207.50734695185434,4.409584784940458e-21,119876.29217959676,2.8458194237850254,72852.482745115,0.6834044077798211,218.7315908205737,5.61952568027554e-23
67076,53,2.4421422956479173,288509934.82282275,0.2663232523873341,152345026.7665616,0.05688819945718905,254.72715923101097,7.287977476804707e-29,247134.50739150992,2.5567535133297525,143000.8155879528,0.5943181476693289,274.182741589258,2.5935921766307725e-32
67087,52,4.506309574864886,26066230.667067964,0.5978854213091418,11007769.263222335,0.10446301513144773,127.05345317862933,7.491201033258372e-09,17415.986135113148,6.339852347142932,9102.455827294563,1.3879712748997057,148.026833673128,7.03023638166413e-12
67091,53,4.360698590302196,112181535.31789741,0.37829822249486,38001111.12497939,0.05110945136126413,93.91917417092962,0.00016918896917954266,88989.65520605662,3.7949201671868447,31214.34243011085,0.5261244035251739,104.23529510606073,1.0886981075789935e-05
67095,51,3.864920533916399,139718447.68201572,0.3058151558852679,62440714.527119234,0.054146439714870556,119.85565977676704,2.7483401103865318e-08,118550.96716026866,2.9881446139035805,53396.3468939607,0.5249473624492558,127.42946668493128,2.3934179575067256e-09
67096,53,5.191615194321621,44259428.45982766,0.5005186851832873,12623777.281508971,0.057626121259939,49.585815254095344,0.40981283298600385,29669.396683439878,5.366182068787494,9695.81685232864,0.7105172145427566,60.00359716875755,0.1145846354091877
67100,53,4.371366350373798,69342370.92852575,0.4155874272191507,25879680.856065407,0.062377204273551874,96.63676289823155,5.8469934903022876e-05,50307.97553647109,4.28551114530941,21413.423119922332,0.7321502850847158,112.39395374046569,6.89396777311331e-07
67108,53,4.452300145932137,51281973.40866324,0.4744184194952368,21544931.082378756,0.08088140840397418,134.41484989059714,6.88709595889564e-10,37399.461391827776,4.863465052409568,18383.189666850234,0.9721647958003633,154.12601765691144,8.455005672235897e-13
67110,51,3.554142681199357,53090154.80373964,0.4547976078412543,24736479.854873247,0.08704407092416394,150.44637618901695,3.0477123184979612e-12,39968.539264446306,4.590332665842603,21752.20308019628,1.0312212470464568,168.94505557887732,4.270539292831716e-15
67120,52,3.562143113377624,66315167.565628625,0.4441386029835077,28645896.102309093,0.07874149022923922,141.30311040111332,6.946417322822704e-11,49826.58454633555,4.50091697104024,24796.291283318944,0.9229222692369103,159.94750431073427,1.0834956687196037e-13
67122,53,3.707247237273815,211637169.55056456,0.2630305487880738,97291525.69167693,0.04754382749423263,134.71976291331634,6.229530400497267e-10,184885.54673694505,2.547431303932209,83984.50672555293,0.4458792440905927,141.55433095341377,6.382279321210869e-11
67124,53,4.428332875873644,47330305.396620885,0.4810166209945603,16819647.89226367,0.06965107896631577,66.8151182830857,0.01899856473226673,34565.34067309702,4.978380183058236,13695.652247504997,0.8061702016823113,76.27715163948257,0.0024687802012920983
67132,51,3.523500967075164,238578210.6803956,0.26688600938516127,78099097.11060621,0.03454601127714267,65.61909699265321,0.03755552411550728,183492.20523226756,2.7156264085718105,61765.78319561057,0.3568136569637749,73.27316202954246,0.008412425559745583
67141,54,3.6170188537075343,149889006.9234801,0.3063635509945452,66124235.81447558,0.05370041881018521,133.1386866981349,1.7539248885917793e-09,126715.73663350863,2.991559976275478,56977.06184337507,0.527209749686283,142.2817698265685,8.637467049389247e-11
67152,51,5.188583917499979,41758817.735916674,0.49089035383152924,13999412.649962652,0.06641894387574696,53.51029477860074,0.15416672929109473,23827.044647921248,5.626303577685873,9378.760869786674,0.9035051947514691,62.41652821609702,0.03512387728367918
67165,51,4.312726356947486,113544262.88887161,0.3390640406201452,49634828.7288866,0.05873288353722643,108.96374141928345,3.172109042863191e-07,95262.93923885083,3.3322302644367876,42109.042282006834,0.5757260297180917,116.06726015868693,3.411202356726739e-08
67168,51,5.597956615234125,8976293.055580338,1.073321256563651,1982641.8756594877,0.10257402940105399,30.54194749567488,0.9051852283449546,4996.7526976925365,12.658339734633081,1453.2773518912143,1.6430162817066287,38.56431217922556,0.6225847131318105
67174,53,4.031696957243146,36581367.80447874,0.565131872949302,11902718.287216457,0.0765865286682381,75.26051207813498,0.009327197092392431,24039.697060245362,6.078492573860406,9735.093272796666,1.0399633535685264,92.97450205996657,0.00015215325627527116
67177,54,4.68404114183779,119680584.05295585,0.3444465837992541,35794291.35829154,0.04079930676082212,57.30823476548648,0.19419705089850053,81048.63502585083,3.67487665302192,27039.480444172175,0.48245874695165053,69.125390738344,0.030594559711851432
67183,54,4.638667114433251,74862821.96962409,0.408098966431326,22673571.448241793,0.049580354798130166,47.99313828141434,0.39196507472530306,51566.272640959185,4.336017584438701,17258.632169697456,0.5820540160102782,55.81994807268433,0.1521443726035517
67198,53,5.042011930848148,109511013.3267061,0.35172434515955037,32655494.67970344,0.04142314885572849,48.586741123869416,0.4492005992933976,66891.2245444426,3.9296947090046026,21162.6332251611,0.48938591804372267,55.333776852048565,0.21747826181084756
67202,53,5.467885454065537,17474747.823314495,0.7445441550433117,5771395.458159115,0.10242772525735984,61.49175106099778,0.07619680579462229,11737.4876085268,8.036063408655146,4358.976371255365,1.2610966693147387,67.33254771045638,0.02740700749869663
67212,53,4.4863145254505366,62162562.23203331,0.44211321377663165,18798822.317454528,0.05406794251898311,50.8353154502087,0.28895104704134866,43396.287581855046,4.668580863027809,14603.251031670094,0.6369306109422983,59.506144909005684,0.08723559984873086
67213,52,2.8543949155246797,767149265.6360642,0.15553801159910008,432681598.92179304,0.033863934298729734,192.72768999810938,1.240001701100026e-18,745238.560426508,1.4812564903797234,361345.2824453608,0.26726547329623496,185.01465900407078,2.230511939779183e-17
67219,53,4.460875350620485,26881187.52905228,0.620554608783174,9464188.398866063,0.09108985580745829,75.90974851797564,0.006276786861093448,15885.614160676081,7.017333581951928,6847.090658342665,1.2876308360806161,89.0238299619147,0.000294351083253856
67221,52,4.501542119416281,147630530.7546569,0.31645139368201036,56263136.83238462,0.047451357325607194,107.95669462112093,2.527748683164747e-06,120241.85263915875,3.14744072949821,46260.11323347591,0.467912113993378,117.18116145827531,1.633572815213279e-07
67226,51,3.897640395067164,210521477.04220068,0.2722713819232539,92466892.59760043,0.046969080109528896,133.93752451042872,4.745818336177579e-10,178332.63329223078,2.6667573674716194,78360.5579362663,0.451394410047103,142.53766569274578,2.616603615251199e-11
67237,51,3.1324099487752823,106148456.49793796,0.3246600735025683,60108961.43872501,0.0741781379153061,170.20788511325446,1.909463647402804e-16,94957.08445370532,3.076027353165128,57475.34563116721,0.7432940758060008,180.85942848220165,3.3611662472311754e-18
67238,51,5.600662867141875,24077831.25597767,0.6547855193717949,6928744.716828205,0.07734062782997907,48.793110769151205,0.2514776784797363,16217.364378898106,7.015954011521092,5596.9696239037,1.0039450934914245,59.85737485902887,0.045229011547982444
67254,51,3.5446508560974306,79205440.71212803,0.4094531859161107,34673308.877385825,0.0731641633669856,141.5923055376587,3.612912762123172e-11,57170.15536823983,4.208529020681867,29663.880886086048,0.8960092926494053,162.00988947138705,2.789261116932046e-14
67265,51,4.872119260875802,26940866.730264463,0.6303340359583804,7752097.710067914,0.07504051763788842,51.48675779090162,0.23485099423359126,17270.69904952186,6.883488015448448,6122.961423634344,1.0250752499945452,64.82118027209562,0.027982198071913135
67270,53,2.472611433959557,357858226.42037183,0.21197662392747996,219953371.12873232,0.05191930275810348,229.9839749127699,3.0961328023809794e-24,346621.18231070007,1.9632347306074331,211015.73930106923,0.4681697510136591,235.56097060425267,3.4447928887480994e-25
67271,52,2.4169744889130658,179008531.012544,0.3016741926951847,96396435.46699466,0.0665580391271067,219.60583954574034,8.452123156656382e-23,150443.89984139238,2.91172837994497,90502.79649440148,0.7165798065907192,237.0359730020226,8.828860500507991e-26
67272,51,4.437131062872361,69830530.70860627,0.4427570058737051,21825922.165022135,0.055939662219507864,63.6916469440545,0.06417538247858252,47836.18763077123,4.711964738844438,16462.742254779696,0.6577406596087401,73.28069779327842,0.010856669125105854
67286,55,4.531573970239851,118038755.06206936,0.3198149063359586,57319949.38495755,0.06117568425725235,167.77652184397354,4.1722165601463595e-14,101268.02460248099,3.1055912996746744,50082.462397182375,0.5931217756340692,178.13753083025512,1.0255693111590218e-15
67293,53,3.836856374120071,115364845.69822949,0.32219124207562955,65214990.248117775,0.07239446494951773,231.27996734020925,8.64946750428447e-25,104071.41714302127,3.0554052406293404,60923.09730308584,0.698395108132871,242.39797329516168,1.04025211820817e-26
67303,55,3.581815138805985,138466403.88745227,0.3278686415214959,56269624.17715393,0.053348396576933056,124.24358187307976,7.545891982990811e-08,110264.9832414501,3.2659232039233457,47813.90587287479,0.5624506416300059,137.2177102329235,1.299886943585977e-09
67311,51,4.115619009869521,124211828.60650311,0.3097869443901333,63731292.418446645,0.06339397371214771,130.3057517301052,3.118338373752504e-11,105280.91465452006,3.0107948509712106,57684.703414813725,0.6492992745120617,140.85596276158157,7.068867151972798e-13
67315,51,4.383465830647346,48270920.65688772,0.46914426104814694,16917377.798094384,0.0668690408876186,62.45127685493411,0.027768699086301328,32553.92869404912,5.0045533080049776,13340.469674348968,0.8393350510049034,73.92524191521674,0.0023285560951769773
67319,53,3.787285709375853,83633181.94778529,0.422922820973568,30380283.77498581,0.06256425420493036,104.92347160262295,2.6115604324595304e-06,59440.097919410524,4.390622224870621,25587.15740013628,0.7730069286102428,125.21283041904795,4.929640811668654e-09
67326,51,4.581012378843074,121483185.76175117,0.3309317342862224,51986147.65128627,0.055784086940339504,127.82751608145901,3.5235300133435277e-09,99631.64312116917,3.274436044830129,43738.33293626268,0.5573999302163519,138.48093316796192,1.0375110038832638e-10
67329,53,4.359263383032718,54542630.99436931,0.489669062097521,16086333.203399355,0.05902702209540839,61.20000695088095,0.07987494291609565,34576.345696633085,5.3480436408772185,12764.185565804542,0.8159913011742912,78.301653718767,0.002805526404184393
67336,53,3.099572178427888,998928335.1908352,0.15101183076115046,607884135.2259004,0.03524041034605156,279.9534883338633,2.4016938238657594e-33,1002670.558710558,1.4351345343305963,498930.429504446,0.26283912273437476,262.9621112183453,2.569181780143496e-30
67344,54,3.841361642422633,208771510.29534063,0.304823018000919,80273329.27727674,0.046461792445133925,137.376634712481,4.39889362409583e-10,168294.8127216165,3.0271216947828736,68480.13587922392,0.4825213863930946,153.41988250521143,1.9428568471680146e-12
67346,52,3.122264191633124,164498805.18181878,0.2861080243850926,86007150.67030945,0.05968344633687839,182.3652818612892,5.963582608531573e-17,145851.8170577737,2.7304137377569075,79102.11372252676,0.5827266037586022,192.72135658661384,1.2429670190879464e-18
67355,52,4.548982150624897,151450480.33201054,0.29114627439212987,57547922.580866136,0.04335007014316317,65.42446051976489,0.01182231831201275,129204.14190501088,2.861143071520663,47378.42701460022,0.40228838067290607,68.88063384112175,0.005542850925854024
67357,53,3.829238037699123,53923614.33665719,0.47870753355847107,23349726.43224969,0.0850910307127618,157.28658128794646,9.089473060235428e-13,39069.694760830134,4.9079151312784175,20048.540892346657,1.0410012932189525,179.6401489848993,3.1312587138826964e-16
67396,52,4.049528026850564,170446569.00147155,0.2866843265448252,75048269.73858654,0.049649967465992914,129.13603472497473,6.340972436779641e-09,140819.24022207773,2.8323885257935366,62784.56067227451,0.487864654366319,138.18771623153427,3.367390737890865e-10
67399,51,4.131896473976503,112759957.15087974,0.356041541467336,41458501.61179915,0.052196389751880776,91.27483052136078,0.0001160905113612474,86480.78666937808,3.612715435947665,33744.63626182895,0.5577859947662306,102.25798561875098,5.649218966640205e-06
67408,53,3.821115006418317,190536178.72920498,0.2785378828900901,78689869.77633925,0.04532365175719662,106.00031423600089,2.9204736619919458e-06,152702.65543786864,2.7830039984662616,64785.80303862747,0.4584440727249802,115.35280765770159,1.8002124684578322e-07
67417,52,4.225769576108124,79626964.35429898,0.3864724353004569,32670075.58280062,0.06353412434065908,108.7392038214526,1.3122265816906756e-06,59455.52715355211,3.943943752686861,27050.60721197626,0.7159546085527656,122.61673113870495,1.8729886700032017e-08
67423,51,3.341800724119075,278053352.6055242,0.2282880420822581,142033711.52751002,0.045703012060445414,146.1751138584384,2.3138475797354584e-12,248722.099070293,2.1957420451317797,124164.27807959015,0.4192889518778146,151.25334476542122,3.819268207554426e-13
67428,52,3.2947500913112133,204070924.4719775,0.31768972860042494,77367642.68037984,0.0483917662627139,133.40493311470485,1.609024005464518e-09,161572.53570416122,3.1711607011536094,66297.67496527797,0.5197626320726754,150.23353260546043,5.828968049945652e-12
67432,51,3.695275009900458,37948552.43084762,0.5702268591288279,14411676.275464214,0.09088331868339489,107.64610739703365,1.8088171609277128e-06,25608.902353068217,6.055135892233482,12036.20899698888,1.2115210763806907,127.81588686155446,3.53683800027595e-09
67443,53,4.034128166278821,467058426.8296823,0.21146035712011818,170115956.48071298,0.029744158449402956,95.30475022839235,0.00016789895471132062,387804.0728699935,2.1163905195636854,127168.50277819684,0.26053211817691496,96.01895534068959,0.00014010369139837213
67445,53,5.261074155542432,10734431.904788138,0.9335269768529894,3599673.066852152,0.13458930758423573,64.81643855232619,0.043345128947744185,6627.305915114303,10.496511830805215,2670.6944969948145,1.8632369891267442,71.58003612163516,0.011938728178332766
67451,51,3.510877609725769,66935686.09223982,0.4073491156691774,35938894.761622,0.08925377994867596,184.4425873929747,1.741077063843776e-18,53630.25578685378,4.006280259682081,33135.05593246068,1.0100740615429378,202.02833034736753,1.909613436044389e-21
67462,52,3.367935486846955,338317501.39873415,0.21456293016146508,188220637.17866126,0.04651334817033613,197.67789592716287,4.560382310559812e-20,329643.07417177234,2.0182049902516037,166226.389253889,0.38450524402090436,195.32622832943295,1.126295670322764e-19
67471,55,3.5018922564806783,60871095.43626384,0.5165863479669338,20981880.236791316,0.07452016854633117,115.53924691479023,9.998601882804909e-07,39434.68571274401,5.577315801330076,17058.116646921153,1.0272258029201697,140.8109315448512,4.058721282877479e-10
67483,52,3.940371513391346,145045105.72297204,0.3044158903709184,62989460.126105696,0.05228054574127158,117.71918998559019,8.689994646224006e-08,126092.7797449497,2.9529221982489107,53951.21114634964,0.49073585392937474,123.68693638402038,1.3330900132841456e-08
67549,52,3.246368101608224,176760929.22720665,0.2818943865819898,86307671.09751838,0.05479298232630093,156.13340160305938,4.1779061166021774e-13,157193.84418342463,2.6946791886574992,78298.11067708356,0.5257628950696356,165.12971513966545,1.696544821305668e-14
67552,52,4.424877008439191,54945325.83428835,0.4846607030512399,20812950.834051926,0.07484806004374689,113.38259992701701,2.0707653058026808e-07,38581.28469051862,5.051190124383863,17477.889943092796,0.9379173813518993,134.55555663431807,2.2476355817877168e-10
67554,54,4.069091184810018,57773486.77217328,0.4768557440602643,18137836.31370419,0.06140214203540771,61.66828486160372,0.1246118786094233,37150.94088391228,5.214330186911467,13285.966117553826,0.7736376804713202,70.94113943251305,0.02730157288764603
67557,54,3.8796559327112057,47634990.25471714,0.49843909828134647,18679922.35833025,0.08069648419123024,108.7638379287371,3.0422821650712178e-06,33654.09459128076,5.192214173263401,15642.605579991656,1.0044462161322907,125.8459287550362,1.7942630532380816e-08
67566,52,4.769399626201513,46118297.59477556,0.48076645727565515,14024884.639779339,0.05961875932361675,39.29407335370992,0.5466110073245479,28591.186545172193,5.33981874104292,10172.67056097136,0.7830775081448883,46.649928012674195,0.2513420156731976
67568,51,3.323081270128716,179438161.5861821,0.2710563688431022,94911234.74404737,0.05679918976024773,177.7114630336422,1.7192026818651694e-16,164145.45336919223,2.5685081796539087,87097.42306552023,0.5292090564081586,185.04628297934542,1.1206035497780659e-17
67584,52,5.417081725168833,15213954.624125812,0.7734333321372079,4006530.790157223,0.08519521963149408,37.811336668935375,0.8283463876462679,10108.713751786756,8.384798758789957,3163.62537475866,1.1150613924541442,44.27177332725933,0.5862326351419606
67606,50,3.4343891885181144,243204495.34825596,0.2612554961380209,121329911.48862664,0.05150293213056375,179.51234769190637,2.2767913170417056e-17,213467.71371779282,2.5130105508622096,108939.73736052723,0.49808680520182935,190.38309690092552,3.658986912159342e-19
67634,54,4.361066482259318,89156696.0664936,0.37115882623570445,36208707.09190387,0.06010318246384299,107.97669615080225,2.513189697892642e-06,70121.5049023361,3.7219877030300172,30286.39431854505,0.6348153359315352,119.43121055770511,8.196852843134764e-08
67643,52,3.49808782584346,85484402.60132308,0.4490725244026012,31088946.843178146,0.06731438961576205,131.82931398668876,2.6767124312675863e-09,59508.0068242833,4.691710288911194,26276.807485847374,0.8610537933032618,158.2765205875656,3.5722470131150173e-13
